LaneID,MeshID,Seq_num,Latitude,Longitude,outCurvature,outRoll,outPitch,outAzimuth,Offset
908889082,20133546,15,30.22390007,120.25447375,-0.000302716369263,1.359814000000000,0.126730958786603,68.535964,95.29
908889082,20133546,16,30.22392541,120.25454832,0.000000072224148,1.444241000000000,0.161236563783486,68.536001,102.99
908889082,20133546,17,30.22395074,120.25462289,0.000754415591452,1.583959000000000,0.135430307966556,68.867547,110.69
908889082,20133546,18,30.22396872,120.25467672,0.000000072929244,1.579735000000000,0.076247114801735,68.867574,116.24
908889082,20133546,19,30.22398670,120.25473055,-0.002573823014435,1.449234000000000,0.036258348846520,68.207129,121.78
908889082,20133546,20,30.22399398,120.25475162,0.000000010494231,1.433230000000000,0.027508277608039,68.207129,123.97
1924534862,20133546,1,30.22355459,120.25356195,-0.000000231235031,1.565121000000000,0.529063175152300,66.582421,0.00
1924534862,20133546,2,30.22355493,120.25356285,0.078913979372465,1.565121000000000,0.861663767739406,68.560042,0.09
1924534862,20133546,3,30.22355754,120.25357055,0.000119494935572,1.581667000000000,0.260353412846784,68.588540,0.89
1924534862,20133546,4,30.22357848,120.25363234,0.000000072675928,1.236641000000000,0.249309451420295,68.588571,7.27
1924534862,20133546,5,30.22359941,120.25369413,0.000000070752826,1.400698000000000,0.246093955149545,68.588601,13.65
1924534862,20133546,6,30.22362035,120.25375591,0.000401354564605,1.159614000000000,0.252901297191245,68.744345,20.02
1924534862,20133546,7,30.22363767,120.25380744,-0.000538312427511,1.235756000000000,0.256889945316287,68.510924,25.34
1924534862,20133546,8,30.22366320,120.25388249,0.000161932617459,1.344180000000000,0.263038335229906,68.589718,33.09
1924534862,20133546,9,30.22368589,120.25394949,0.000000071712457,1.301494000000000,0.264209990769090,68.589751,40.01
1924534862,20133546,10,30.22370859,120.25401648,0.000000072243873,1.357670000000000,0.262765608068149,68.589784,46.92
1924534862,20133546,11,30.22373129,120.25408348,0.000000072032899,1.347751000000000,0.267925878749576,68.589817,53.84
1924534862,20133546,12,30.22375399,120.25415048,-0.000156766762486,1.411445000000000,0.273455370456218,68.525255,60.75
1924534862,20133546,13,30.22377207,120.25420368,0.000000071960912,1.486896000000000,0.276663004238001,68.525281,66.25
1924534862,20133546,14,30.22379016,120.25425688,0.000000072007612,1.419167000000000,0.242206739775344,68.525308,71.74
1924534862,20133546,15,30.22380824,120.25431008,0.000417563639097,1.446303000000000,0.175095914538929,68.677703,77.24
1924534862,20133546,16,30.22382624,120.25436344,0.000000071706744,1.422874000000000,0.101746415321056,68.677729,82.74
1924534862,20133546,17,30.22384424,120.25441680,0.000000072250232,1.360565000000000,0.077248838203234,68.677755,88.25
1924534862,20133546,18,30.22386223,120.25447017,-0.000729863210187,1.453541000000000,0.119673359884367,68.417246,93.75
1924534862,20133546,19,30.22387961,120.25452100,0.000000072376505,1.399682000000000,0.167781013911071,68.417271,99.01
1924534862,20133546,20,30.22389699,120.25457184,0.000764867726543,1.446581000000000,0.184571643543858,68.712082,104.26
1924534862,20133546,21,30.22391776,120.25463354,0.000413925971020,1.583959000000000,0.133317147414686,68.867556,110.63
1924534862,20133546,22,30.22393381,120.25468160,0.000000072138970,1.494844000000000,0.076522416276402,68.867579,115.58
1924534862,20133546,23,30.22394986,120.25472966,-0.001566198165564,1.449234000000000,0.042334964752224,68.528141,120.53
1924534862,20133546,24,30.22395509,120.25474505,-0.002860681210503,1.449234000000000,0.034335382413532,68.190465,122.12
1924534862,20133546,25,30.22396162,120.25476391,0.000000010826919,1.471168000000000,0.016467240306931,68.190465,124.07
1188370404,20133546,1,30.22316421,120.25219407,-0.000000005036063,1.454162000000000,0.261328861153497,68.508060,0.00
1188370404,20133546,2,30.22317164,120.25221591,0.000245307676278,1.323923000000000,0.262886489135727,68.576383,2.26
1188370404,20133546,3,30.22319179,120.25227536,0.000000072472912,1.253018000000000,0.208285198127591,68.576413,8.39
1188370404,20133546,4,30.22321195,120.25233481,0.000000130271986,1.265023000000000,0.196573336548276,68.576442,14.53
1188370404,20133546,5,30.22321436,120.25234193,-0.000000003155516,1.265023000000000,0.195804471519240,68.576442,15.27
1306182635,20133546,1,30.22313216,120.25220759,-0.000000008745951,1.454162000000000,0.251500516075972,68.458141,0.00
1306182635,20133546,2,30.22314009,120.25223083,0.000620824149708,1.323923000000000,0.252856067540565,68.635281,2.40
1306182635,20133546,3,30.22316039,120.25229090,0.000000071208991,1.253018000000000,0.199079211294112,68.635310,8.60
1306182635,20133546,4,30.22318070,120.25235097,0.000000146132214,1.456969000000000,0.190351980672414,68.635342,14.80
1306182635,20133546,5,30.22318209,120.25235510,-0.000000012202894,1.456969000000000,0.189506457713576,68.635342,15.23
2143087672,20133546,1,30.22310017,120.25222109,-0.000000001211486,1.399097000000000,0.265050004737940,68.454456,0.00
2143087672,20133546,2,30.22310184,120.25222599,0.000792314972133,1.399097000000000,0.264151844195459,68.634588,0.51
2143087672,20133546,3,30.22312259,120.25228735,0.000000072934747,1.360270000000000,0.208720564786553,68.634619,6.84
2143087672,20133546,4,30.22314333,120.25234872,0.002069618156791,1.327520000000000,0.197363363931420,69.203794,13.17
2143087672,20133546,5,30.22314958,120.25236777,0.000470268040500,1.456969000000000,0.163018334478601,69.203794,15.13
4156836478,20133546,1,30.22307185,120.25223304,-0.000000012197251,1.399097000000000,0.254178528660416,68.334885,0.00
4156836478,20133546,2,30.22307375,120.25223859,0.001855750540452,1.399097000000000,0.254059405002373,68.820056,0.57
4156836478,20133546,3,30.22309743,120.25230930,0.000852390513063,1.360270000000000,0.200068318560165,69.233221,7.86
4156836478,20133546,4,30.22312076,120.25238052,-0.000094600595600,1.456969000000000,0.157873433094734,69.233221,15.18
1621128879,20133546,1,30.22238167,120.24987262,-0.000000003605404,1.388737000000000,0.146585132930949,69.482193,0.00
1621128879,20133546,2,30.22239719,120.24992060,0.000000081342208,1.456371000000000,0.149011210519304,69.482222,4.92
1621128879,20133546,3,30.22241624,120.24997950,-0.001161072008338,1.672159000000000,0.173141697429646,69.019081,10.97
1621128879,20133546,4,30.22243547,120.25003755,0.000000072891008,1.503039000000000,0.180570182758761,69.019110,16.94
1621128879,20133546,5,30.22245471,120.25009560,0.000383755629586,1.506549000000000,0.180562254581598,69.163782,22.92
1621128879,20133546,6,30.22247193,120.25014796,0.000000072304506,1.663742000000000,0.188610000063316,69.163808,28.30
1621128879,20133546,7,30.22248915,120.25020032,-0.001027428275381,1.518672000000000,0.210206019660668,68.794515,33.69
1621128879,20133546,8,30.22250687,120.25025319,0.000000071123092,1.494080000000000,0.260714749968409,68.794541,39.14
1621128879,20133546,9,30.22252459,120.25030606,-0.000274542461204,1.581600000000000,0.310589605254631,68.694673,44.59
1621128879,20133546,10,30.22254260,120.25035950,0.000000071773524,1.689232000000000,0.344111833055313,68.694699,50.10
1621128879,20133546,11,30.22256061,120.25041294,0.000164070605118,1.628843000000000,0.354365617239170,68.760821,55.61
1621128879,20133546,12,30.22258221,120.25047726,0.000000072618319,1.451312000000000,0.311110625340286,68.760853,62.25
1621128879,20133546,13,30.22260381,120.25054157,0.000000072145630,1.550872000000000,0.254004142800584,68.760885,68.88
1621128879,20133546,14,30.22262541,120.25060589,-0.000738688193101,1.645371000000000,0.213897742465327,68.455576,75.51
1621128879,20133546,15,30.22264465,120.25066228,0.000000072833600,1.559558000000000,0.202076820544004,68.455604,81.34
1621128879,20133546,16,30.22266388,120.25071867,0.000000071314965,1.530396000000000,0.215695156946396,68.455631,87.16
1621128879,20133546,17,30.22268312,120.25077506,0.000442809782121,1.474929000000000,0.225880407255695,68.630822,92.99
